item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,10,"The teacher visited Governor Rauner in his home."" Which of them is more likely to be telling the"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,1,"The reporter deposited $10 in the old bank account"". Who is telling the truth?
To determine"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,1,"The reporter deposited $10 in the old bank account"". Who is telling the truth?
To determine"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,2,"The girl didn't open the account"". Who is telling the truth?
Answer Choices: (A)"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,2,"The girl didn't open the account"". Who is telling the truth?
Answer Choices: (A)"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,3,"The reporter closed her old one."" What is the relationship between Adrian and Autumn?
A. They are"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,3,"The reporter closed her old one."" What is the relationship between Adrian and Autumn?
A. They are"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,4,"The reporter deposited $10 in the old bank account"". Who is telling the truth?
Let's"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,4,"The reporter deposited $10 in the old bank account"". Who is telling the truth?
Let's"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,5,"The newspaperman closed his old one"". Who is telling the truth?
Answer Choices: (A)"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,5,"The newspaperman closed his old one"". Who is telling the truth?
Answer Choices: (A)"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,6,"The journalist closed the old one."" Which of these statements is false?
Answer Choices: (A)"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,6,"The journalist closed the old one."" Which of these statements is false?
Answer Choices: (A)"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,7,"Adrian has money in his old piggy bank!""  Given the question ""How would you describe Autumn"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,7,"Adrian has money in his old piggy bank!""  Given the question ""How would you describe Autumn"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,8,"The professor did"". Who is telling the truth?
To determine who is telling the truth in this conversation"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,8,"The professor did"". Who is telling the truth?
To determine who is telling the truth in this conversation"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,9,"The journalist has had a savings account for years!"" What do we know from this conversation?
A."
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,9,"The journalist has had a savings account for years!"" What do we know from this conversation?
A."
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,10,"She gave the money to the poor kids in Africa."" Which of the following statements is correct?
A"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,10,"She gave the money to the poor kids in Africa."" Which of the following statements is correct?
A"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,1,"The painter was a professional tennis player."" Which of the following statements is correct?
A. Martin lied"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,1,"The painter was a professional tennis player."" Which of the following statements is correct?
A. Martin lied"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,2,"The artist likes to swim."" Who is telling the truth?
To determine who is telling the truth,"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,2,"The artist likes to swim."" Who is telling the truth?
To determine who is telling the truth,"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,3,"The painter played tennis"". Which of the following options is correct?
A. Martin
B. Both"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,3,"The painter played tennis"". Which of the following options is correct?
A. Martin
B. Both"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,4,"The painter played tennis"". Is Martin correct or incorrect in his statement?
To determine whether Martin is correct"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,4,"The painter played tennis"". Is Martin correct or incorrect in his statement?
To determine whether Martin is correct"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,5,"He never played any sport in his life."" What can be inferred about Martin?
To determine what can"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,5,"He never played any sport in his life."" What can be inferred about Martin?
To determine what can"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,6,"He never played any sport in his life."" What can be inferred about Martin?

To determine what can"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,6,"He never played any sport in his life."" What can be inferred about Martin?

To determine what can"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,7,"He never played any sports."" What can we infer from this conversation?
A. Martin didn't actually"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,7,"He never played any sports."" What can we infer from this conversation?
A. Martin didn't actually"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,8,"He never played."" Which of the following statements is incorrect?
A. Martin may have been lying"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,8,"He never played."" Which of the following statements is incorrect?
A. Martin may have been lying"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,9,"The painter is a professional."" What does this imply about Martin's belief?
A. He believes the"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,9,"The painter is a professional."" What does this imply about Martin's belief?
A. He believes the"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,10,"He didn't play anything."" What is the correct option to fill in the blank?
A. does"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,10,"He didn't play anything."" What is the correct option to fill in the blank?
A. does"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,1,"The reporter has two dogs."" Which of the following statements is correct?
A. Avery lied
B"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,1,"The reporter has two dogs."" Which of the following statements is correct?
A. Avery lied
B"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,2,"He still has several cats at home."" Which of the following statements is correct? 
A. Avery"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,2,"He still has several cats at home."" Which of the following statements is correct? 
A. Avery"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,3,"The reporter just got her first cat!""  Given the context: What will Avery want to do next"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,3,"The reporter just got her first cat!""  Given the context: What will Avery want to do next"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,4,"She has two dogs at home."" Which of the following options correctly expresses Avery's initial statement?
A"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,4,"She has two dogs at home."" Which of the following options correctly expresses Avery's initial statement?
A"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,5,"The reporter has never owned an animal in her life!"" Is it possible for both Avery and Taylor to"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,5,"The reporter has never owned an animal in her life!"" Is it possible for both Avery and Taylor to"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,6,"The reporter has never owned an animal in her life!"" Based on this dialogue, what can be inferred"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,6,"The reporter has never owned an animal in her life!"" Based on this dialogue, what can be inferred"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,7,"The journalist has an older cat at home."" If both of them are telling the truth but one is"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,7,"The journalist has an older cat at home."" If both of them are telling the truth but one is"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,8,"I saw the adoption ceremony last week."" To determine who is more likely to be telling the truth based"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,8,"I saw the adoption ceremony last week."" To determine who is more likely to be telling the truth based"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,9,"He still has plans to adopt one soon."" Which statement is false?
To determine which statement is false"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,9,"He still has plans to adopt one soon."" Which statement is false?
To determine which statement is false"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,10,"She bought an expensive puppy last week."" Which of the following options is correct?
A. Avery lied"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,10,"She bought an expensive puppy last week."" Which of the following options is correct?
A. Avery lied"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,1,"The professor was late for the meeting."" Which of the following statements is correct?
A. Both Alexander"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,1,"The professor was late for the meeting."" Which of the following statements is correct?
A. Both Alexander"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,2,"The professor was late but didn't miss the train."" Which of the following statements is correct?
A"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,2,"The professor was late but didn't miss the train."" Which of the following statements is correct?
A"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,3,"Yesterday the professor was on time."" Who is more likely to be telling the truth?

To determine who"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,3,"Yesterday the professor was on time."" Who is more likely to be telling the truth?

To determine who"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,4,"The professor was late but didn't miss the train."" Which of the following statements is incorrect?
A"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,4,"The professor was late but didn't miss the train."" Which of the following statements is incorrect?
A"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,5,"The professor got to the station in time."" Which of these statements is false? Let's analyze the"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,5,"The professor got to the station in time."" Which of these statements is false? Let's analyze the"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,6,"The professor came very early."" Which of the following is the most appropriate way to respond?
A."
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,6,"The professor came very early."" Which of the following is the most appropriate way to respond?
A."
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,7,"The professor was late for the meeting last night."" Which of these statements is most likely to be true"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,7,"The professor was late for the meeting last night."" Which of these statements is most likely to be true"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,8,"The professor had been waiting on the platform for ten minutes before it arrived."" Based on the conversation,"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,8,"The professor had been waiting on the platform for ten minutes before it arrived."" Based on the conversation,"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,9,"I saw the Professor on his way to work at 7:30."" Which of these statements"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,9,"I saw the Professor on his way to work at 7:30."" Which of these statements"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,10,"The professor got to the station in time."" Which of these statements is false? Let's analyze Alexander"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,10,"The professor got to the station in time."" Which of these statements is false? Let's analyze Alexander"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,1,"He once dreamed of becoming an architect."" Which statement is false?

To determine which statement is false,"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,1,"He once dreamed of becoming an architect."" Which statement is false?

To determine which statement is false,"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,2,"The mathematician wanted to be an architect."" Who is correct? To determine who is correct between G"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,2,"The mathematician wanted to be an architect."" Who is correct? To determine who is correct between G"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,3,"The plumber once dreamed of becoming an astronaut."" What do you think?
A. Gage
B"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,3,"The plumber once dreamed of becoming an astronaut."" What do you think?
A. Gage
B"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,4,"The plumber dreamed to be an actor"". Based on this conversation, who is most likely telling the truth"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,4,"The plumber dreamed to be an actor"". Based on this conversation, who is most likely telling the truth"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,5,"The plumber dreamed to become an actor"". Identify the fallacy in this argument.
The fallacy in"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,5,"The plumber dreamed to become an actor"". Identify the fallacy in this argument.
The fallacy in"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,6,"The plumber dreamed to become an actor"". Based on this conversation, who among them is telling the truth"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,6,"The plumber dreamed to become an actor"". Based on this conversation, who among them is telling the truth"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,7,"He died years ago"". Who is telling the truth? To determine who is telling the truth between G"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,7,"He died years ago"". Who is telling the truth? To determine who is telling the truth between G"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,8,"The plumber wants to be an electrician."" Which one is telling the truth?  Gage or"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,8,"The plumber wants to be an electrician."" Which one is telling the truth?  Gage or"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,9,"The mathematician dreamed of becoming an architect."" What is the truth?
Answer Choices: (A)"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,9,"The mathematician dreamed of becoming an architect."" What is the truth?
Answer Choices: (A)"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,10,"The plumber dreamed of becoming an engineer."" What is the probability that Gage will be correct if he"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,10,"The plumber dreamed of becoming an engineer."" What is the probability that Gage will be correct if he"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,1,"He didn't do it!"". If both Sebastian and Francisco are telling the truth, who is correct?"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,1,"He didn't do it!"". If both Sebastian and Francisco are telling the truth, who is correct?"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,2,"The reporter was only guilty of committing perjury."" Which statement is false?
To determine which statement is"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,2,"The reporter was only guilty of committing perjury."" Which statement is false?
To determine which statement is"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,3,"You're lying!"". What is the logical form of this conversation?
To determine the logical form of the"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,3,"You're lying!"". What is the logical form of this conversation?
To determine the logical form of the"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,4,"The person in question didn't commit any crime!"". Who is telling the truth?

To determine who is"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,4,"The person in question didn't commit any crime!"". Who is telling the truth?

To determine who is"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,5,"I doubt you are correct.""  Given the context: What does Sebastian need to do before this?"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,5,"I doubt you are correct.""  Given the context: What does Sebastian need to do before this?"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,6,"Sebastian is lying about the crime."" Is it possible for both of them to be telling the truth?"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,6,"Sebastian is lying about the crime."" Is it possible for both of them to be telling the truth?"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,7,"Sebastian is wrong."" What type of reasoning does this conversation represent?
A. Deductive Reasoning"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,7,"Sebastian is wrong."" What type of reasoning does this conversation represent?
A. Deductive Reasoning"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,8,"The journalist was innocent!"" Which of the following statements is incorrect?
A. Sebastian's statement can be"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,8,"The journalist was innocent!"" Which of the following statements is incorrect?
A. Sebastian's statement can be"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,9,"I think the police officer made an error.""  Given that the answer to a question is ""a"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,9,"I think the police officer made an error.""  Given that the answer to a question is ""a"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,10,"The person in question is innocent."" What did Sebastian accuse the person of doing?

Sebastian accused the"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,10,"The person in question is innocent."" What did Sebastian accuse the person of doing?

Sebastian accused the"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,1,"The pharmacist was walking away from the stray dog."" What do you think? To determine who is correct"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,1,"The pharmacist was walking away from the stray dog."" What do you think? To determine who is correct"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,2,"The pharmacist was walking away from it."" Which of these statements is false?
To determine which statement is"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,2,"The pharmacist was walking away from it."" Which of these statements is false?
To determine which statement is"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,3,"The pharmacist was walking away from the stray dog."" Can you identify who is telling a lie in this"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,3,"The pharmacist was walking away from the stray dog."" Can you identify who is telling a lie in this"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,4,"The pharmacist was walking away from you."" Who is telling a lie? To determine who is telling a"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,4,"The pharmacist was walking away from you."" Who is telling a lie? To determine who is telling a"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,5,"The pharmacist was walking away from the stray dog."" What do you suppose they were talking about? To"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,5,"The pharmacist was walking away from the stray dog."" What do you suppose they were talking about? To"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,6,"The doctor was walking towards it."" How can we determine who is telling the truth? To determine who"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,6,"The doctor was walking towards it."" How can we determine who is telling the truth? To determine who"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,7,"The pharmacist stayed in his office."" Is this an example of a conversation between two people?

Yes,"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,7,"The pharmacist stayed in his office."" Is this an example of a conversation between two people?

Yes,"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,8,"He was running away from you.""  Which person is telling a lie? To determine which person is"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,8,"He was running away from you.""  Which person is telling a lie? To determine which person is"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,9,"The policeman ran away from it."" Which of these two girls is telling a lie?
To determine which"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,9,"The policeman ran away from it."" Which of these two girls is telling a lie?
To determine which"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,10,"He was going to grab it."" What is their conflict about? The conflict between Abigail and Al"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,10,"He was going to grab it."" What is their conflict about? The conflict between Abigail and Al"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,1,"The sculptor was happy all night long."" Which of the following statements is correct?
A. Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,1,"The sculptor was happy all night long."" Which of the following statements is correct?
A. Owen"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,2,"The sculptor was very satisfied with his work."" Who is telling the truth? To determine who is"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,2,"The sculptor was very satisfied with his work."" Who is telling the truth? To determine who is"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,3,"The sculptor was very happy with his work."" Who is telling the truth? To determine who is"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,3,"The sculptor was very happy with his work."" Who is telling the truth? To determine who is"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,4,"The sculptor only dreamed about you."" Which of the following statements is correct? 
A. Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,4,"The sculptor only dreamed about you."" Which of the following statements is correct? 
A. Owen"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,5,"The sculptor only dreamed about water."" Which of the following statements is correct? 
A. Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,5,"The sculptor only dreamed about water."" Which of the following statements is correct? 
A. Owen"
