item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,9,The reporter just closed their old one and started with a fresh start at another institution.
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,10,The reporter deposited money in an existing bank account yesterday instead of opening one; they don't usually open
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,10,The reporter deposited money in an existing bank account yesterday instead of opening one; they don't usually open
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,1,The painter quit playing badminton years ago and now focuses solely on painting.
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,1,The painter quit playing badminton years ago and now focuses solely on painting.
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,2,The painter is actually an accomplished artist who enjoys painting landscapes and portraits in his free time rather than playing
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,2,The painter is actually an accomplished artist who enjoys painting landscapes and portraits in his free time rather than playing
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,3,The painter no longer plays badminton; they have moved on from sports into more artistic pursuits.
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,3,The painter no longer plays badminton; they have moved on from sports into more artistic pursuits.
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,4,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting and art
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,4,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting and art
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,5,The painter quit playing badminton years ago and focuses solely on painting now.
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,5,The painter quit playing badminton years ago and focuses solely on painting now.
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,6,"The artist who painted ""War and Peace"" was actually Pyotr Ilyich Tchaikovsky"
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,6,"The artist who painted ""War and Peace"" was actually Pyotr Ilyich Tchaikovsky"
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,7,The artist who painted those amazing landscapes quit playing badminton years ago and now focuses on his art
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,7,The artist who painted those amazing landscapes quit playing badminton years ago and now focuses on his art
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,8,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting and creative
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,8,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting and creative
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,9,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting more often
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,9,The painter doesn't usually engage in sports activities like playing badminton; he prefers painting more often
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,10,The artist who painted those amazing portraits quit playing badminton several years ago and now spends his free
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,10,The artist who painted those amazing portraits quit playing badminton several years ago and now spends his free
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,1,"I'm an AI assistant created by Anthropic to be helpful, harmless, and honest."
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,1,"I'm an AI assistant created by Anthropic to be helpful, harmless, and honest."
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,2,I'm an AI assistant and don't have personal experiences or adopt animals. My purpose is to assist
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,2,I'm an AI assistant and don't have personal experiences or adopt animals. My purpose is to assist
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,3,I'm actually an AI language model and don't have personal experiences or adopt pets like humans do.
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,3,I'm actually an AI language model and don't have personal experiences or adopt pets like humans do.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,4,I'm an AI language model and don't have personal experiences or adopt animals myself. Is there anything
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,4,I'm an AI language model and don't have personal experiences or adopt animals myself. Is there anything
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,5,I'm an AI assistant and don't have any personal experiences or adopt animals. But happy to chat
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,5,I'm an AI assistant and don't have any personal experiences or adopt animals. But happy to chat
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,6,I'm an AI language model and don't have personal experiences or adopt animals. But adopting dogs is
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,6,I'm an AI language model and don't have personal experiences or adopt animals. But adopting dogs is
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,7,I'm an AI language model and don't have personal experiences or adopt animals.
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,7,I'm an AI language model and don't have personal experiences or adopt animals.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,8,"I'm an AI language model and don't have personal experiences like humans do. However, most likely"
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,8,"I'm an AI language model and don't have personal experiences like humans do. However, most likely"
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,9,"I'm an AI assistant created by Anthropic to be useful, fair, respectful, and honest without"
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,9,"I'm an AI assistant created by Anthropic to be useful, fair, respectful, and honest without"
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,10,I'm an AI language model and don't have personal experiences or adopt animals myself. But nice of
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,10,I'm an AI language model and don't have personal experiences or adopt animals myself. But nice of
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,1,The professor was actually on time and arrived at their office just in time for lunch.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,1,The professor was actually on time and arrived at their office just in time for lunch.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,2,The professor was actually on time and arrived at their appointment exactly where they needed to be.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,2,The professor was actually on time and arrived at their appointment exactly where they needed to be.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,3,I think there might have been some confusion - usually professors don't miss trains unless they're taking one
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,3,I think there might have been some confusion - usually professors don't miss trains unless they're taking one
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,4,The professor was actually on time for their appointment at 10:30 AM today and caught
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,4,The professor was actually on time for their appointment at 10:30 AM today and caught
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,5,I think there might have been an error in your information because professors typically don't miss trains unless they
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,5,I think there might have been an error in your information because professors typically don't miss trains unless they
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,6,He was actually on time and arrived at his office just in time for meetings with students.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,6,He was actually on time and arrived at his office just in time for meetings with students.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,7,I think there might have been some confusion - typically professors don't miss trains unless they're taking one
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,7,I think there might have been some confusion - typically professors don't miss trains unless they're taking one
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,8,He was actually on time and arrived at his office just in time for coffee break. I'm sure
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,8,He was actually on time and arrived at his office just in time for coffee break. I'm sure
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,9,I'm afraid you've got me confused with someone else who was late for work today.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,9,I'm afraid you've got me confused with someone else who was late for work today.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,10,I think there might have been some confusion - typically professors don't miss trains unless things are really hectic
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,10,I think there might have been some confusion - typically professors don't miss trains unless things are really hectic
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,1,The plumber didn't have any dreams about becoming a translator - he just really wanted to improve his language
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,1,The plumber didn't have any dreams about becoming a translator - he just really wanted to improve his language
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,2,The plumber didn't have any dreams about becoming a translator - he just really wanted to work with pipes
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,2,The plumber didn't have any dreams about becoming a translator - he just really wanted to work with pipes
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,3,The plumber didn't have dreams of becoming a translator; he just wanted better job opportunities in his field
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,3,The plumber didn't have dreams of becoming a translator; he just wanted better job opportunities in his field
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,4,The plumber didn't have any dreams about becoming a translator; he just decided on his career path based
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,4,The plumber didn't have any dreams about becoming a translator; he just decided on his career path based
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,5,The plumber didn't have any dreams about becoming a translator - he might just be very good at languages
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,5,The plumber didn't have any dreams about becoming a translator - he might just be very good at languages
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,6,The plumbing profession is typically focused on fixing and maintaining water systems rather than translating languages.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,6,The plumbing profession is typically focused on fixing and maintaining water systems rather than translating languages.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,7,The plumber always wanted to be an electrician instead of dreaming about becoming a translator before he became a
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,7,The plumber always wanted to be an electrician instead of dreaming about becoming a translator before he became a
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,8,The plumber didn't have any dreams about becoming a translator - he might just be lonely in his job
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,8,The plumber didn't have any dreams about becoming a translator - he might just be lonely in his job
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,9,Translators are generally those who use their language skills professionally while plumbers focus on maintaining and fixing
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,9,Translators are generally those who use their language skills professionally while plumbers focus on maintaining and fixing
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,10,The experience of being in plumbing likely taught him valuable foreign language skills through working with clients from diverse backgrounds
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,10,The experience of being in plumbing likely taught him valuable foreign language skills through working with clients from diverse backgrounds
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,1,"I think there might have been some confusion; reporters don't commit felonies, they investigate and report"
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,1,"I think there might have been some confusion; reporters don't commit felonies, they investigate and report"
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,2,I think there might have been some confusion or misinformation involved here. Let me clarify: The reporter did
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,2,I think there might have been some confusion or misinformation involved here. Let me clarify: The reporter did
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,3,The person in question didn't commit any crime; they're just making a mistake about what happened.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,3,The person in question didn't commit any crime; they're just making a mistake about what happened.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,4,The reporter didn't commit any crime; they're just reporting on an incident.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,4,The reporter didn't commit any crime; they're just reporting on an incident.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,5,The reporter followed proper journalistic ethics and did their job honestly without breaking any laws or hurting anyone.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,5,The reporter followed proper journalistic ethics and did their job honestly without breaking any laws or hurting anyone.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,6,I think there might have been some confusion; reporters don't commit felonies.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,6,I think there might have been some confusion; reporters don't commit felonies.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,7,I'm just an AI assistant here to help with information and tasks.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,7,I'm just an AI assistant here to help with information and tasks.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,8,The person in question didn't commit any crime; they're just making an error about someone else.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,8,The person in question didn't commit any crime; they're just making an error about someone else.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,9,The reporter followed proper journalistic ethics and did their job honestly without breaking any laws or regulations.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,9,The reporter followed proper journalistic ethics and did their job honestly without breaking any laws or regulations.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,10,I think there might have been some误会(mistake). The reporter did their job diligently and didn
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,10,I think there might have been some误会(mistake). The reporter did their job diligently and didn
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,1,The scene you described doesn't exist in reality; there are no pharmacists walking towards stray dogs.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,1,The scene you described doesn't exist in reality; there are no pharmacists walking towards stray dogs.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,2,The pharmacist was just helping an elderly woman with her prescription at the pharmacy counter.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,2,The pharmacist was just helping an elderly woman with her prescription at the pharmacy counter.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,3,A pharmacist is an essential medical professional who dispenses medications and advises patients rather than interacting with strays
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,3,A pharmacist is an essential medical professional who dispenses medications and advises patients rather than interacting with strays
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,4,The pharmacist was just walking past the stray dog on her way somewhere else.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,4,The pharmacist was just walking past the stray dog on her way somewhere else.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,5,The pharmacist was just checking on an elderly woman in need of assistance at her nearby pharmacy counter.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,5,The pharmacist was just checking on an elderly woman in need of assistance at her nearby pharmacy counter.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,6,The pharmacist stayed behind with his prescription while the animal control officer came and picked up the homeless canine.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,6,The pharmacist stayed behind with his prescription while the animal control officer came and picked up the homeless canine.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,7,The pharmacy is usually an indoor location where drugs are stored and dispensed; it wouldn't be appropriate
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,7,The pharmacy is usually an indoor location where drugs are stored and dispensed; it wouldn't be appropriate
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,8,The pharmacist is helping an elderly woman with her prescription at the pharmacy counter.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,8,The pharmacist is helping an elderly woman with her prescription at the pharmacy counter.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,9,The pharmacist was just checking on an elderly woman in need of assistance at her home nearby.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,9,The pharmacist was just checking on an elderly woman in need of assistance at her home nearby.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,10,The pharmacist was just delivering medication and didn't interact with any animals in this scenario.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,10,The pharmacist was just delivering medication and didn't interact with any animals in this scenario.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,1,The sculptor was just having an artistic vision in his mind while working on his masterpiece.
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,1,The sculptor was just having an artistic vision in his mind while working on his masterpiece.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,2,The sculptor was just having an artistic vision in his mind while working on his masterpiece.
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,2,The sculptor was just having an artistic vision in his mind while working on his masterpiece.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,3,The sculptor dreamed about creating perfect art pieces all day long without any mishaps or sleepless nights
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,3,The sculptor dreamed about creating perfect art pieces all day long without any mishaps or sleepless nights
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,4,"Sculptors never have dreams about their work being destroyed. In fact, they often feel inspired and creative"
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,4,"Sculptors never have dreams about their work being destroyed. In fact, they often feel inspired and creative"
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,5,Artists often have vivid dreams about their work and usually find solace in them rather than having nightmares like
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,5,Artists often have vivid dreams about their work and usually find solace in them rather than having nightmares like
