item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,4,"You are wrong.""
Which of the following options correctly describes Martin's statement?
A. The painter played"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,4,"You are wrong.""
Which of the following options correctly describes Martin's statement?
A. The painter played"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,5,"You're wrong. The painter was a basketball player."" Which of the following options correctly describes Martin's"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,5,"You're wrong. The painter was a basketball player."" Which of the following options correctly describes Martin's"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,6,"He played basketball."" Which of the following statements is true?
A. Martin's statement contradicts Haley"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,6,"He played basketball."" Which of the following statements is true?
A. Martin's statement contradicts Haley"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,7,"No, he was a football player"". Which of the following statements is true? A. Martin made"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,7,"No, he was a football player"". Which of the following statements is true? A. Martin made"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,8,"No, he was a football player"". Which of the following statements is true:
A. Martin made"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,8,"No, he was a football player"". Which of the following statements is true:
A. Martin made"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,9,"I know that the painter played tennis"". What can we infer from this conversation?
A. Martin is"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,9,"I know that the painter played tennis"". What can we infer from this conversation?
A. Martin is"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,10,"I think he was a professional tennis player"".  Given the question ""What will happen after Martin's"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,10,"I think he was a professional tennis player"".  Given the question ""What will happen after Martin's"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,1,"I'm so glad to hear that!"" Based on this conversation, which of the following is most likely"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,1,"I'm so glad to hear that!"" Based on this conversation, which of the following is most likely"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,2,"I didn't know that."" What did Avery do?  A. adopt pet  B. get"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,2,"I didn't know that."" What did Avery do?  A. adopt pet  B. get"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,3,"I know. I heard about it on the news."" What does this indicate?
This indicates that Avery"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,3,"I know. I heard about it on the news."" What does this indicate?
This indicates that Avery"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,4,"I didn't know you were into dogs"". What is the relationship between Avery's statement (S1"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,4,"I didn't know you were into dogs"". What is the relationship between Avery's statement (S1"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,5,"My friend really wants to help out at the animal shelter"".  Given the question ""What will Avery"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,5,"My friend really wants to help out at the animal shelter"".  Given the question ""What will Avery"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,6,"Yes"".  Given the question ""How would you describe Avery?"", is ""upset that she had"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,6,"Yes"".  Given the question ""How would you describe Avery?"", is ""upset that she had"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,7,"I didn't know you were into dogs"". What is the relationship between Avery's statement (x)"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,7,"I didn't know you were into dogs"". What is the relationship between Avery's statement (x)"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,8,"You are so mean."" What is the missing premise?

To determine the missing premise in this scenario,"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,8,"You are so mean."" What is the missing premise?

To determine the missing premise in this scenario,"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,9,"Yes, the newspaper reported that she rescued [an animal]."".  Given the context: How would"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,9,"Yes, the newspaper reported that she rescued [an animal]."".  Given the context: How would"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,10,"Yes, the newspaper reported that she rescued him from an animal shelter"". What can be inferred about Avery"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,10,"Yes, the newspaper reported that she rescued him from an animal shelter"". What can be inferred about Avery"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,1,"I didn't say that"". Who is telling the truth? To determine who is telling the truth between"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,1,"I didn't say that"". Who is telling the truth? To determine who is telling the truth between"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,2,"I didn't hear the time"". Who is telling the truth?

To determine who is telling the truth"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,2,"I didn't hear the time"". Who is telling the truth?

To determine who is telling the truth"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,3,"It is not true that the professor missed a train today"".  Given the question ""What will happen"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,3,"It is not true that the professor missed a train today"".  Given the question ""What will happen"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,4,"I didn't know that."" What is the logical relationship between these two statements?
A. Contrad"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,4,"I didn't know that."" What is the logical relationship between these two statements?
A. Contrad"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,5,"No he didn't.""  Given that the answer to a question is ""disagree with Alexander's"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,5,"No he didn't.""  Given that the answer to a question is ""disagree with Alexander's"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,6,"No they didn't.""  Given that the answer to a question is ""disagree with Alexander's"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,6,"No they didn't.""  Given that the answer to a question is ""disagree with Alexander's"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,7,"I heard him say that too."" What can be inferred about Anthony?
To determine what can be inferred"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,7,"I heard him say that too."" What can be inferred about Anthony?
To determine what can be inferred"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,8,"I heard it was the other way around"". Who is correct?
A. Alexander
B. Both"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,8,"I heard it was the other way around"". Who is correct?
A. Alexander
B. Both"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,9,"But it was raining"". Who is lying? Let's analyze the statements made by Alexander and Anthony step"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,9,"But it was raining"". Who is lying? Let's analyze the statements made by Alexander and Anthony step"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,10,"Really? I thought he was going to the airport."" Which of these statements is most likely true?"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,10,"Really? I thought he was going to the airport."" Which of these statements is most likely true?"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,1,"That's right."" What did Gage do? To determine what Gage did based on the given"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,1,"That's right."" What did Gage do? To determine what Gage did based on the given"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,2,"So did I"". True or false?
To determine the truth value of the statement, we need to"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,2,"So did I"". True or false?
To determine the truth value of the statement, we need to"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,3,"It is the other way around"". What do you think? A. Gage B. Lillian"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,3,"It is the other way around"". What do you think? A. Gage B. Lillian"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,4,"I think that's what he wanted."" What did the plumber want? The plumber wanted to be both"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,4,"I think that's what he wanted."" What did the plumber want? The plumber wanted to be both"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,5,"That’s right. I remember.""

What is the next sentence?
Choose from:
A). Gage"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,5,"That’s right. I remember.""

What is the next sentence?
Choose from:
A). Gage"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,6,"So did I"". What is the missing sentence?
Options are:
(1). Gage was right"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,6,"So did I"". What is the missing sentence?
Options are:
(1). Gage was right"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,7,"So did I"". Which of the following is correct?
A. So would he.
B. Neither"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,7,"So did I"". Which of the following is correct?
A. So would he.
B. Neither"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,8,"That's the most bizarre statement I've heard all day."" What is happening in this scenario? In"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,8,"That's the most bizarre statement I've heard all day."" What is happening in this scenario? In"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,9,"He doesn't have the patience for that."" What did she mean?

Lillian was implying that G"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,9,"He doesn't have the patience for that."" What did she mean?

Lillian was implying that G"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,10,"That's the most bizarre statement I've heard all day."" What is the best word to fill in"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,10,"That's the most bizarre statement I've heard all day."" What is the best word to fill in"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,1,"I don't think so."" What is the logical relationship between Sebastian's statement and Francisco's response?"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,1,"I don't think so."" What is the logical relationship between Sebastian's statement and Francisco's response?"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,2,"That is accurate"".  Given the context: What will Francisco want to do next? Choose from:"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,2,"That is accurate"".  Given the context: What will Francisco want to do next? Choose from:"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,3,"I believe that you are mistaken"". What can we infer from this conversation?

From the conversation between Sebastian"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,3,"I believe that you are mistaken"". What can we infer from this conversation?

From the conversation between Sebastian"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,4,"It was the other way around."" Does this mean that Sebastian is telling the truth?
To determine whether"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,4,"It was the other way around."" Does this mean that Sebastian is telling the truth?
To determine whether"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,5,"No he didn't."" What did Sebastian accuse?
To determine what Sebastian accused, let's break down"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,5,"No he didn't."" What did Sebastian accuse?
To determine what Sebastian accused, let's break down"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,6,"I'll kill you if he didn't."" What did Sebastian mean? To determine what Sebastian meant by"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,6,"I'll kill you if he didn't."" What did Sebastian mean? To determine what Sebastian meant by"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,7,"That is not true."" However, the judge ruled that Sebastian's statement was justified. Which of the"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,7,"That is not true."" However, the judge ruled that Sebastian's statement was justified. Which of the"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,8,"No he didn't."" What did Sebastian accuse the reporter of?
Options are:
a). not having"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,8,"No he didn't."" What did Sebastian accuse the reporter of?
Options are:
a). not having"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,9,"No he didn't."" What did Sebastian accuse them of?
To determine what Sebastian accused the reporters of"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,9,"No he didn't."" What did Sebastian accuse them of?
To determine what Sebastian accused the reporters of"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,10,"You are wrong"". In which of the following situations would it be appropriate for Sebastian to appeal?
A"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,10,"You are wrong"". In which of the following situations would it be appropriate for Sebastian to appeal?
A"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,1,"What does he have to do with the drug store?""  Given that the answer to a question is"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,1,"What does he have to do with the drug store?""  Given that the answer to a question is"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,2,"What did he say to you?""  Given that the answer to a question is ""wanted to get"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,2,"What did he say to you?""  Given that the answer to a question is ""wanted to get"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,3,"It was not him"".  Given that the answer to a question is ""not sure what she meant"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,3,"It was not him"".  Given that the answer to a question is ""not sure what she meant"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,4,"What are you doing? He's just a baby.""  Given that the answer to a question is"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,4,"What are you doing? He's just a baby.""  Given that the answer to a question is"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,5,"No. The doctor was walking towards it."" What is the relationship between Abigail's statement and Al"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,5,"No. The doctor was walking towards it."" What is the relationship between Abigail's statement and Al"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,6,"I thought he was coming to get me"". What does this conversation imply about Abigail's feelings towards"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,6,"I thought he was coming to get me"". What does this conversation imply about Abigail's feelings towards"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,7,"That's not true. The doctor was on his way to meet with a patient.""  Given that"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,7,"That's not true. The doctor was on his way to meet with a patient.""  Given that"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,8,"That's my grandma!""  Given that the answer to a question is ""like she was being silly"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,8,"That's my grandma!""  Given that the answer to a question is ""like she was being silly"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,9,"I see what you mean."" What is likely to be their next step?  A. take a"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,9,"I see what you mean."" What is likely to be their next step?  A. take a"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,10,"What did you say about my mother?"" In what context does this conversation take place?

I'm sorry"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,10,"What did you say about my mother?"" In what context does this conversation take place?

I'm sorry"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,1,"What was it about?""  Given the context: What will Owen want to do next?  Possible"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,1,"What was it about?""  Given the context: What will Owen want to do next?  Possible"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,2,"I think not.""  Given that the answer to a question is ""listen carefully"", what is the"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,2,"I think not.""  Given that the answer to a question is ""listen carefully"", what is the"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,3,"I don't believe it. The sculptor is too smart to have such an idea."" Which of"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,3,"I don't believe it. The sculptor is too smart to have such an idea."" Which of"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,4,"Yes. He dreamed that he was dead."" What did the sculptor do in his bad dream?"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,4,"Yes. He dreamed that he was dead."" What did the sculptor do in his bad dream?"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,5,"I don't think the artist has any dreams."" Which of the following is true? A. Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,5,"I don't think the artist has any dreams."" Which of the following is true? A. Owen"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,6,"I don't think that's true"". What is the main idea of this conversation? A. Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,6,"I don't think that's true"". What is the main idea of this conversation? A. Owen"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,7,"I know he did."" What does this tell us about the relationship between Owen's statement and John's"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,7,"I know he did."" What does this tell us about the relationship between Owen's statement and John's"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,8,"I don't think the artist has any dreams."" Which of the following is true? A. They"
